opratDate,areaSdNm,areaSggNm,areaEmdNm,netInflow,floatingPop,numClosures,time,treatment
2024-01-09,서울특별시,서초구,서초동,-858.0,31000.0,0,0,1
2024-01-09,서울특별시,종로구,이화동,-22.0,58.0,0,0,1
2024-01-10,서울특별시,강남구,도곡동,630.0,15746.0,0,0,1
2024-01-10,서울특별시,강남구,삼성동,-1336.0,28910.0,0,0,1
2024-01-10,서울특별시,강남구,수서동,30.0,11052.0,0,0,1
2024-01-10,서울특별시,강남구,역삼동,1670.0,43120.0,0,0,1
2024-01-10,서울특별시,광진구,능동,-79.0,3291.0,0,0,1
2024-01-10,서울특별시,마포구,서교동,393.0,4579.0,0,0,1
2024-01-10,서울특별시,서대문구,신촌동,8.0,182.0,0,0,1
2024-01-10,서울특별시,서초구,서초동,-1292.0,30980.0,1,0,1
2024-01-10,서울특별시,종로구,이화동,-24.0,60.0,0,0,1
2024-01-11,서울특별시,강남구,도곡동,636.0,15436.0,0,0,1
2024-01-11,서울특별시,강남구,삼성동,-1472.0,30046.0,2,0,1
2024-01-11,서울특별시,강남구,수서동,-118.0,11536.0,0,0,1
2024-01-11,서울특별시,강남구,역삼동,2095.0,43845.0,1,0,1
2024-01-11,서울특별시,광진구,능동,-160.0,3312.0,0,0,1
2024-01-11,서울특별시,마포구,서교동,463.0,4599.0,1,0,1
2024-01-11,서울특별시,서대문구,신촌동,-17.0,175.0,0,0,1
2024-01-11,서울특별시,서초구,서초동,-1415.0,31395.0,0,0,1
2024-01-11,서울특별시,종로구,이화동,-12.0,52.0,0,0,1
2024-01-12,서울특별시,강남구,도곡동,264.0,16010.0,3,0,1
2024-01-12,서울특별시,강남구,삼성동,-1894.0,31704.0,2,0,1
2024-01-12,서울특별시,강남구,수서동,168.0,12726.0,0,0,1
2024-01-12,서울특별시,강남구,역삼동,2282.0,46564.0,2,0,1
2024-01-12,서울특별시,광진구,능동,-251.0,3283.0,0,0,1
2024-01-12,서울특별시,마포구,서교동,823.0,5227.0,2,0,1
2024-01-12,서울특별시,서대문구,신촌동,20.0,198.0,0,0,1
2024-01-12,서울특별시,서초구,서초동,-1384.0,33060.0,1,0,1
2024-01-12,서울특별시,종로구,이화동,-28.0,44.0,0,0,1
2024-01-13,서울특별시,강남구,도곡동,335.0,10727.0,0,0,1
2024-01-13,서울특별시,강남구,삼성동,-316.0,19580.0,1,0,1
2024-01-13,서울특별시,강남구,수서동,-381.0,9535.0,0,0,1
2024-01-13,서울특별시,강남구,역삼동,1359.0,27807.0,0,0,1
2024-01-13,서울특별시,광진구,능동,-56.0,1742.0,0,0,1
2024-01-13,서울특별시,마포구,서교동,538.0,3722.0,0,0,1
2024-01-13,서울특별시,서대문구,신촌동,3.0,89.0,0,0,1
2024-01-13,서울특별시,서초구,서초동,-1475.0,19093.0,0,0,1
2024-01-13,서울특별시,종로구,이화동,-7.0,37.0,0,0,1
2024-01-14,서울특별시,강남구,도곡동,215.0,7315.0,0,0,1
2024-01-14,서울특별시,강남구,삼성동,-305.0,12871.0,1,0,1
2024-01-14,서울특별시,강남구,수서동,15.0,6335.0,0,0,1
2024-01-14,서울특별시,강남구,역삼동,999.0,17775.0,0,0,1
2024-01-14,서울특별시,광진구,능동,-14.0,1126.0,0,0,1
2024-01-14,서울특별시,마포구,서교동,104.0,2228.0,0,0,1
2024-01-14,서울특별시,서대문구,신촌동,0.0,54.0,0,0,1
2024-01-14,서울특별시,서초구,서초동,-1012.0,13218.0,0,0,1
2024-01-14,서울특별시,종로구,이화동,-2.0,14.0,0,0,1
2024-01-15,서울특별시,강남구,도곡동,721.0,14885.0,0,0,1
2024-01-15,서울특별시,강남구,삼성동,-1019.0,26947.0,0,0,1
2024-01-15,서울특별시,강남구,수서동,-432.0,10920.0,0,0,1
2024-01-15,서울특별시,강남구,역삼동,1450.0,40528.0,1,0,1
2024-01-15,서울특별시,광진구,능동,-66.0,3138.0,0,0,1
2024-01-15,서울특별시,마포구,서교동,401.0,4221.0,2,0,1
2024-01-15,서울특별시,서대문구,신촌동,18.0,156.0,0,0,1
2024-01-15,서울특별시,서초구,서초동,-1062.0,29030.0,0,0,1
2024-01-15,서울특별시,종로구,이화동,-11.0,43.0,0,0,1
2024-01-16,서울특별시,강남구,도곡동,723.0,14985.0,0,0,1
2024-01-16,서울특별시,강남구,삼성동,-1319.0,28381.0,2,0,1
2024-01-16,서울특별시,강남구,수서동,-144.0,11542.0,0,0,1
2024-01-16,서울특별시,강남구,역삼동,2000.0,42452.0,0,0,1
2024-01-16,서울특별시,광진구,능동,-103.0,3193.0,0,0,1
2024-01-16,서울특별시,마포구,서교동,401.0,4459.0,1,0,1
2024-01-16,서울특별시,서대문구,신촌동,-23.0,165.0,0,0,1
2024-01-16,서울특별시,서초구,서초동,-1505.0,30517.0,0,0,1
2024-01-16,서울특별시,종로구,이화동,-30.0,56.0,0,0,1
2024-01-17,서울특별시,강남구,도곡동,710.0,15924.0,0,0,1
2024-01-17,서울특별시,강남구,삼성동,-1294.0,30502.0,0,0,1
2024-01-17,서울특별시,강남구,수서동,253.0,11587.0,0,0,1
2024-01-17,서울특별시,강남구,역삼동,1368.0,44522.0,0,0,1
2024-01-17,서울특별시,광진구,능동,-80.0,3318.0,0,0,1
2024-01-17,서울특별시,마포구,서교동,433.0,4369.0,0,0,1
2024-01-17,서울특별시,서대문구,신촌동,17.0,173.0,0,0,1
2024-01-17,서울특별시,서초구,서초동,-1385.0,31407.0,0,0,1
2024-01-17,서울특별시,종로구,이화동,-22.0,52.0,0,0,1
2024-01-18,서울특별시,강남구,도곡동,550.0,15454.0,0,0,1
2024-01-18,서울특별시,강남구,삼성동,-1899.0,30199.0,2,0,1
2024-01-18,서울특별시,강남구,수서동,-127.0,11875.0,0,0,1
2024-01-18,서울특별시,강남구,역삼동,2116.0,43824.0,0,0,1
2024-01-18,서울특별시,광진구,능동,-142.0,3278.0,0,0,1
2024-01-18,서울특별시,마포구,서교동,570.0,4778.0,0,0,1
2024-01-18,서울특별시,서대문구,신촌동,13.0,161.0,0,0,1
2024-01-18,서울특별시,서초구,서초동,-1048.0,31542.0,0,0,1
2024-01-18,서울특별시,종로구,이화동,-33.0,63.0,0,0,1
2024-01-19,서울특별시,강남구,도곡동,475.0,15821.0,0,0,1
2024-01-19,서울특별시,강남구,삼성동,-2192.0,30948.0,0,0,1
2024-01-19,서울특별시,강남구,수서동,227.0,13093.0,0,0,1
2024-01-19,서울특별시,강남구,역삼동,2411.0,46007.0,0,0,1
2024-01-19,서울특별시,광진구,능동,-291.0,3361.0,0,0,1
2024-01-19,서울특별시,마포구,서교동,951.0,5373.0,0,0,1
2024-01-19,서울특별시,서대문구,신촌동,4.0,168.0,0,0,1
2024-01-19,서울특별시,서초구,서초동,-1558.0,32672.0,0,0,1
2024-01-19,서울특별시,종로구,이화동,-27.0,73.0,0,0,1
2024-01-20,서울특별시,강남구,도곡동,319.0,10535.0,0,0,1
2024-01-20,서울특별시,강남구,삼성동,-452.0,18306.0,0,0,1
2024-01-20,서울특별시,강남구,수서동,-261.0,9243.0,0,0,1
2024-01-20,서울특별시,강남구,역삼동,1397.0,27493.0,0,0,1
2024-01-20,서울특별시,광진구,능동,-33.0,1775.0,0,0,1
2024-01-20,서울특별시,마포구,서교동,558.0,3550.0,0,0,1
2024-01-20,서울특별시,서대문구,신촌동,11.0,73.0,0,0,1
2024-01-20,서울특별시,서초구,서초동,-1536.0,19048.0,0,0,1
2024-01-20,서울특별시,종로구,이화동,-3.0,23.0,0,0,1
2024-01-21,서울특별시,강남구,도곡동,338.0,7538.0,0,0,1
2024-01-21,서울특별시,강남구,삼성동,-374.0,12902.0,1,0,1
2024-01-21,서울특별시,강남구,수서동,-25.0,6567.0,0,0,1
2024-01-21,서울특별시,강남구,역삼동,854.0,18374.0,0,0,1
2024-01-21,서울특별시,광진구,능동,9.0,1193.0,0,0,1
2024-01-21,서울특별시,마포구,서교동,177.0,2199.0,0,0,1
2024-01-21,서울특별시,서대문구,신촌동,7.0,57.0,0,0,1
2024-01-21,서울특별시,서초구,서초동,-976.0,13662.0,0,0,1
2024-01-21,서울특별시,종로구,이화동,-10.0,44.0,0,0,1
2024-01-22,서울특별시,강남구,도곡동,804.0,14464.0,0,0,1
2024-01-22,서울특별시,강남구,삼성동,-841.0,25967.0,2,0,1
2024-01-22,서울특별시,강남구,수서동,-253.0,10799.0,0,0,1
2024-01-22,서울특별시,강남구,역삼동,1230.0,39758.0,5,0,1
2024-01-22,서울특별시,광진구,능동,-59.0,3077.0,0,0,1
2024-01-22,서울특별시,마포구,서교동,331.0,4013.0,0,0,1
2024-01-22,서울특별시,서대문구,신촌동,14.0,166.0,0,0,1
2024-01-22,서울특별시,서초구,서초동,-1215.0,28505.0,0,0,1
2024-01-22,서울특별시,종로구,이화동,-11.0,57.0,0,0,1
2024-01-23,서울특별시,강남구,도곡동,707.0,14147.0,0,1,1
2024-01-23,서울특별시,강남구,삼성동,-1165.0,27293.0,0,1,1
2024-01-23,서울특별시,강남구,수서동,-110.0,10934.0,0,1,1
2024-01-23,서울특별시,강남구,역삼동,1304.0,40186.0,2,1,1
2024-01-23,서울특별시,광진구,능동,-103.0,3059.0,0,1,1
2024-01-23,서울특별시,마포구,서교동,423.0,4033.0,2,1,1
2024-01-23,서울특별시,서대문구,신촌동,36.0,166.0,0,1,1
2024-01-23,서울특별시,서초구,서초동,-1071.0,28161.0,0,1,1
2024-01-23,서울특별시,종로구,이화동,-21.0,51.0,0,1,1
2024-01-24,서울특별시,강남구,도곡동,496.0,14766.0,0,1,1
2024-01-24,서울특별시,강남구,삼성동,-1333.0,28255.0,0,1,1
2024-01-24,서울특별시,강남구,수서동,9.0,11073.0,0,1,1
2024-01-24,서울특별시,강남구,역삼동,1232.0,41740.0,1,1,1
2024-01-24,서울특별시,광진구,능동,-50.0,3182.0,0,1,1
2024-01-24,서울특별시,마포구,서교동,340.0,4274.0,0,1,1
2024-01-24,서울특별시,서대문구,신촌동,10.0,160.0,0,1,1
2024-01-24,서울특별시,서초구,서초동,-687.0,29333.0,0,1,1
2024-01-24,서울특별시,종로구,이화동,-17.0,73.0,0,1,1
2024-01-25,서울특별시,강남구,도곡동,609.0,15249.0,0,1,1
2024-01-25,서울특별시,강남구,삼성동,-1478.0,29172.0,1,1,1
2024-01-25,서울특별시,강남구,수서동,-192.0,11360.0,0,1,1
2024-01-25,서울특별시,강남구,역삼동,1772.0,42892.0,4,1,1
2024-01-25,서울특별시,광진구,능동,-172.0,3248.0,0,1,1
2024-01-25,서울특별시,마포구,서교동,481.0,4569.0,2,1,1
2024-01-25,서울특별시,서대문구,신촌동,23.0,151.0,0,1,1
2024-01-25,서울특별시,서초구,서초동,-1006.0,30354.0,0,1,1
2024-01-25,서울특별시,종로구,이화동,-37.0,65.0,0,1,1
2024-01-26,서울특별시,강남구,도곡동,467.0,15665.0,0,1,1
2024-01-26,서울특별시,강남구,삼성동,-2195.0,30215.0,0,1,1
2024-01-26,서울특별시,강남구,수서동,51.0,12553.0,0,1,1
2024-01-26,서울특별시,강남구,역삼동,2452.0,45476.0,1,1,1
2024-01-26,서울특별시,광진구,능동,-187.0,3209.0,0,1,1
2024-01-26,서울특별시,마포구,서교동,819.0,5245.0,1,1,1
2024-01-26,서울특별시,서대문구,신촌동,14.0,158.0,0,1,1
2024-01-26,서울특별시,서초구,서초동,-1397.0,32301.0,1,1,1
2024-01-26,서울특별시,종로구,이화동,-24.0,62.0,0,1,1
2024-01-27,서울특별시,강남구,도곡동,364.0,10136.0,0,1,1
2024-01-27,서울특별시,강남구,삼성동,-509.0,17423.0,0,1,1
2024-01-27,서울특별시,강남구,수서동,-307.0,9063.0,0,1,1
2024-01-27,서울특별시,강남구,역삼동,1466.0,26430.0,0,1,1
2024-01-27,서울특별시,광진구,능동,-61.0,1739.0,0,1,1
2024-01-27,서울특별시,마포구,서교동,513.0,3641.0,0,1,1
2024-01-27,서울특별시,서대문구,신촌동,-4.0,78.0,0,1,1
2024-01-27,서울특별시,서초구,서초동,-1463.0,18585.0,0,1,1
2024-01-27,서울특별시,종로구,이화동,1.0,35.0,0,1,1
2024-01-28,서울특별시,강남구,도곡동,204.0,7488.0,0,1,1
2024-01-28,서울특별시,강남구,삼성동,-637.0,12309.0,0,1,1
2024-01-28,서울특별시,강남구,수서동,111.0,6559.0,0,1,1
2024-01-28,서울특별시,강남구,역삼동,1133.0,17591.0,0,1,1
2024-01-28,서울특별시,광진구,능동,-4.0,1186.0,0,1,1
2024-01-28,서울특별시,마포구,서교동,114.0,2156.0,0,1,1
2024-01-28,서울특별시,서대문구,신촌동,3.0,57.0,0,1,1
2024-01-28,서울특별시,서초구,서초동,-923.0,13511.0,0,1,1
2024-01-28,서울특별시,종로구,이화동,-1.0,25.0,0,1,1
2024-01-29,서울특별시,강남구,도곡동,587.0,14449.0,0,1,1
2024-01-29,서울특별시,강남구,삼성동,-1413.0,26111.0,0,1,1
2024-01-29,서울특별시,강남구,수서동,-264.0,10798.0,0,1,1
2024-01-29,서울특별시,강남구,역삼동,1727.0,39589.0,2,1,1
2024-01-29,서울특별시,광진구,능동,-67.0,3049.0,0,1,1
2024-01-29,서울특별시,마포구,서교동,314.0,4140.0,1,1,1
2024-01-29,서울특별시,서대문구,신촌동,16.0,166.0,0,1,1
2024-01-29,서울특별시,서초구,서초동,-893.0,28581.0,0,1,1
2024-01-29,서울특별시,종로구,이화동,-7.0,53.0,0,1,1
2024-01-30,서울특별시,강남구,도곡동,589.0,14853.0,1,1,1
2024-01-30,서울특별시,강남구,삼성동,-1571.0,28449.0,0,1,1
2024-01-30,서울특별시,강남구,수서동,-199.0,11161.0,0,1,1
2024-01-30,서울특별시,강남구,역삼동,1632.0,42416.0,4,1,1
2024-01-30,서울특별시,광진구,능동,-68.0,3180.0,1,1,1
2024-01-30,서울특별시,마포구,서교동,497.0,4565.0,0,1,1
2024-01-30,서울특별시,서대문구,신촌동,17.0,153.0,0,1,1
2024-01-30,서울특별시,서초구,서초동,-865.0,30257.0,1,1,1
2024-01-30,서울특별시,종로구,이화동,-32.0,72.0,0,1,1
2024-01-31,서울특별시,강남구,도곡동,800.0,15458.0,0,1,1
2024-01-31,서울특별시,강남구,삼성동,-1859.0,32533.0,1,1,1
2024-01-31,서울특별시,강남구,수서동,-294.0,11790.0,0,1,1
2024-01-31,서울특별시,강남구,역삼동,2204.0,44896.0,3,1,1
2024-01-31,서울특별시,광진구,능동,-108.0,3086.0,0,1,1
2024-01-31,서울특별시,마포구,서교동,482.0,4522.0,2,1,1
2024-01-31,서울특별시,서대문구,신촌동,18.0,158.0,0,1,1
2024-01-31,서울특별시,서초구,서초동,-1223.0,31237.0,3,1,1
2024-01-31,서울특별시,종로구,이화동,-20.0,72.0,0,1,1
2024-02-01,서울특별시,강남구,도곡동,863.0,15553.0,0,1,1
2024-02-01,서울특별시,강남구,삼성동,-2175.0,33699.0,0,1,1
2024-02-01,서울특별시,강남구,수서동,-50.0,12202.0,0,1,1
2024-02-01,서울특별시,강남구,역삼동,2157.0,46273.0,4,1,1
2024-02-01,서울특별시,광진구,능동,-177.0,3217.0,0,1,1
2024-02-01,서울특별시,마포구,서교동,520.0,4630.0,1,1,1
2024-02-01,서울특별시,서대문구,신촌동,12.0,154.0,0,1,1
2024-02-01,서울특별시,서초구,서초동,-1136.0,31632.0,1,1,1
2024-02-01,서울특별시,종로구,이화동,-14.0,50.0,0,1,1
2024-02-02,서울특별시,강남구,도곡동,712.0,16684.0,0,1,1
2024-02-02,서울특별시,강남구,삼성동,-2365.0,33627.0,0,1,1
2024-02-02,서울특별시,강남구,수서동,100.0,13338.0,0,1,1
2024-02-02,서울특별시,강남구,역삼동,2446.0,47726.0,1,1,1
2024-02-02,서울특별시,광진구,능동,-98.0,3206.0,0,1,1
2024-02-02,서울특별시,마포구,서교동,860.0,4984.0,0,1,1
2024-02-02,서울특별시,서대문구,신촌동,15.0,165.0,0,1,1
2024-02-02,서울특별시,서초구,서초동,-1647.0,33011.0,0,1,1
2024-02-02,서울특별시,종로구,이화동,-23.0,55.0,0,1,1
2024-02-03,서울특별시,강남구,도곡동,403.0,10193.0,0,1,1
2024-02-03,서울특별시,강남구,삼성동,-188.0,17544.0,0,1,1
2024-02-03,서울특별시,강남구,수서동,-318.0,9182.0,0,1,1
2024-02-03,서울특별시,강남구,역삼동,1144.0,26594.0,0,1,1
2024-02-03,서울특별시,광진구,능동,-94.0,1788.0,0,1,1
2024-02-03,서울특별시,마포구,서교동,563.0,3453.0,0,1,1
2024-02-03,서울특별시,서대문구,신촌동,13.0,75.0,0,1,1
2024-02-03,서울특별시,서초구,서초동,-1511.0,18353.0,0,1,1
2024-02-03,서울특별시,종로구,이화동,-12.0,22.0,0,1,1
2024-02-04,서울특별시,강남구,도곡동,426.0,7616.0,0,1,1
2024-02-04,서울특별시,강남구,삼성동,-546.0,12488.0,0,1,1
2024-02-04,서울특별시,강남구,수서동,-12.0,6344.0,0,1,1
2024-02-04,서울특별시,강남구,역삼동,925.0,17873.0,0,1,1
2024-02-04,서울특별시,광진구,능동,-10.0,1264.0,0,1,1
2024-02-04,서울특별시,마포구,서교동,136.0,2130.0,0,1,1
2024-02-04,서울특별시,서대문구,신촌동,10.0,68.0,0,1,1
2024-02-04,서울특별시,서초구,서초동,-924.0,13744.0,0,1,1
2024-02-04,서울특별시,종로구,이화동,-5.0,23.0,0,1,1
2024-02-05,서울특별시,강남구,도곡동,791.0,15667.0,0,1,1
2024-02-05,서울특별시,강남구,삼성동,-1101.0,28169.0,0,1,1
2024-02-05,서울특별시,강남구,수서동,-210.0,11022.0,0,1,1
2024-02-05,서울특별시,강남구,역삼동,1448.0,42092.0,2,1,1
2024-02-05,서울특별시,광진구,능동,3.0,2985.0,0,1,1
2024-02-05,서울특별시,마포구,서교동,315.0,4175.0,3,1,1
2024-02-05,서울특별시,서대문구,신촌동,22.0,152.0,0,1,1
2024-02-05,서울특별시,서초구,서초동,-1253.0,29653.0,0,1,1
2024-02-05,서울특별시,종로구,이화동,-15.0,57.0,0,1,1
2024-02-06,서울특별시,강남구,도곡동,529.0,15727.0,0,1,1
2024-02-06,서울특별시,강남구,삼성동,-1539.0,29095.0,0,1,1
2024-02-06,서울특별시,강남구,수서동,130.0,11404.0,0,1,1
2024-02-06,서울특별시,강남구,역삼동,1803.0,43657.0,2,1,1
2024-02-06,서울특별시,광진구,능동,-96.0,3074.0,0,1,1
2024-02-06,서울특별시,마포구,서교동,398.0,4570.0,1,1,1
2024-02-06,서울특별시,서대문구,신촌동,21.0,163.0,0,1,1
2024-02-06,서울특별시,서초구,서초동,-1221.0,31099.0,0,1,1
2024-02-06,서울특별시,종로구,이화동,-25.0,55.0,0,1,1
2024-02-07,서울특별시,강남구,도곡동,477.0,15755.0,1,1,1
2024-02-07,서울특별시,강남구,삼성동,-1569.0,28953.0,1,1,1
2024-02-07,서울특별시,강남구,수서동,464.0,11166.0,0,1,1
2024-02-07,서울특별시,강남구,역삼동,1332.0,44060.0,0,1,1
2024-02-07,서울특별시,광진구,능동,-138.0,3188.0,0,1,1
2024-02-07,서울특별시,마포구,서교동,382.0,4516.0,0,1,1
2024-02-07,서울특별시,서대문구,신촌동,10.0,156.0,0,1,1
2024-02-07,서울특별시,서초구,서초동,-942.0,31092.0,2,1,1
2024-02-07,서울특별시,종로구,이화동,-16.0,48.0,2,1,1
2024-02-08,서울특별시,강남구,도곡동,285.0,14839.0,2,1,1
2024-02-08,서울특별시,강남구,삼성동,-1673.0,26213.0,1,1,1
2024-02-08,서울특별시,강남구,수서동,1416.0,10256.0,0,1,1
2024-02-08,서울특별시,강남구,역삼동,896.0,39756.0,0,1,1
2024-02-08,서울특별시,광진구,능동,-264.0,2808.0,0,1,1
2024-02-08,서울특별시,마포구,서교동,548.0,4408.0,0,1,1
2024-02-08,서울특별시,서대문구,신촌동,4.0,136.0,0,1,1
2024-02-08,서울특별시,서초구,서초동,-1193.0,27625.0,0,1,1
2024-02-08,서울특별시,종로구,이화동,-19.0,41.0,0,1,1
2024-02-09,서울특별시,강남구,도곡동,-82.0,5256.0,0,1,1
2024-02-09,서울특별시,강남구,삼성동,-595.0,8199.0,0,1,1
2024-02-09,서울특별시,강남구,수서동,895.0,4073.0,0,1,1
2024-02-09,서울특별시,강남구,역삼동,466.0,12088.0,0,1,1
2024-02-09,서울특별시,광진구,능동,-127.0,809.0,0,1,1
2024-02-09,서울특별시,마포구,서교동,30.0,1250.0,0,1,1
2024-02-09,서울특별시,서대문구,신촌동,-4.0,30.0,0,1,1
2024-02-09,서울특별시,서초구,서초동,-582.0,7932.0,0,1,1
2024-02-09,서울특별시,종로구,이화동,-1.0,19.0,0,1,1
2024-02-10,서울특별시,강남구,도곡동,130.0,3616.0,0,1,1
2024-02-10,서울특별시,강남구,삼성동,-391.0,7191.0,0,1,1
2024-02-10,서울특별시,강남구,수서동,-6.0,3302.0,0,1,1
2024-02-10,서울특별시,강남구,역삼동,638.0,8364.0,0,1,1
2024-02-10,서울특별시,광진구,능동,-51.0,529.0,0,1,1
2024-02-10,서울특별시,마포구,서교동,102.0,888.0,1,1,1
2024-02-10,서울특별시,서대문구,신촌동,-3.0,19.0,0,1,1
2024-02-10,서울특별시,서초구,서초동,-420.0,5534.0,0,1,1
2024-02-10,서울특별시,종로구,이화동,1.0,15.0,0,1,1
2024-02-11,서울특별시,강남구,도곡동,336.0,5694.0,0,1,1
2024-02-11,서울특별시,강남구,삼성동,-452.0,9894.0,0,1,1
2024-02-11,서울특별시,강남구,수서동,-684.0,4062.0,0,1,1
2024-02-11,서울특별시,강남구,역삼동,1716.0,13454.0,0,1,1
2024-02-11,서울특별시,광진구,능동,84.0,798.0,0,1,1
2024-02-11,서울특별시,마포구,서교동,129.0,1447.0,0,1,1
2024-02-11,서울특별시,서대문구,신촌동,-1.0,37.0,0,1,1
2024-02-11,서울특별시,서초구,서초동,-1122.0,9374.0,0,1,1
2024-02-11,서울특별시,종로구,이화동,-6.0,26.0,0,1,1
2024-02-12,서울특별시,강남구,도곡동,466.0,6562.0,0,1,1
2024-02-12,서울특별시,강남구,삼성동,-251.0,10827.0,0,1,1
2024-02-12,서울특별시,강남구,수서동,-787.0,4607.0,0,1,1
2024-02-12,서울특별시,강남구,역삼동,1384.0,15242.0,0,1,1
2024-02-12,서울특별시,광진구,능동,76.0,1064.0,0,1,1
2024-02-12,서울특별시,마포구,서교동,89.0,1477.0,0,1,1
2024-02-12,서울특별시,서대문구,신촌동,-2.0,40.0,0,1,1
2024-02-12,서울특별시,서초구,서초동,-968.0,10392.0,0,1,1
2024-02-12,서울특별시,종로구,이화동,-7.0,15.0,0,1,1
2024-02-13,서울특별시,강남구,도곡동,643.0,14371.0,0,1,1
2024-02-13,서울특별시,강남구,삼성동,-897.0,25377.0,0,1,1
2024-02-13,서울특별시,강남구,수서동,-849.0,10163.0,0,1,1
2024-02-13,서울특별시,강남구,역삼동,1757.0,38067.0,1,1,1
2024-02-13,서울특별시,광진구,능동,12.0,2964.0,0,1,1
2024-02-13,서울특별시,마포구,서교동,339.0,3909.0,2,1,1
2024-02-13,서울특별시,서대문구,신촌동,25.0,189.0,0,1,1
2024-02-13,서울특별시,서초구,서초동,-1019.0,27733.0,0,1,1
2024-02-13,서울특별시,종로구,이화동,-11.0,49.0,0,1,1
2024-02-14,서울특별시,강남구,도곡동,370.0,15478.0,0,1,1
2024-02-14,서울특별시,강남구,삼성동,-1196.0,28908.0,0,1,1
2024-02-14,서울특별시,강남구,수서동,-130.0,11252.0,0,1,1
2024-02-14,서울특별시,강남구,역삼동,1734.0,43090.0,3,1,1
2024-02-14,서울특별시,광진구,능동,-122.0,3268.0,0,1,1
2024-02-14,서울특별시,마포구,서교동,456.0,4762.0,2,1,1
2024-02-14,서울특별시,서대문구,신촌동,18.0,170.0,0,1,1
2024-02-14,서울특별시,서초구,서초동,-1132.0,30742.0,2,1,1
2024-02-14,서울특별시,종로구,이화동,2.0,76.0,0,1,1
2024-02-15,서울특별시,강남구,도곡동,627.0,15181.0,2,1,1
2024-02-15,서울특별시,강남구,삼성동,-1344.0,30044.0,0,1,1
2024-02-15,서울특별시,강남구,수서동,-139.0,11189.0,0,1,1
2024-02-15,서울특별시,강남구,역삼동,1477.0,44099.0,3,1,1
2024-02-15,서울특별시,광진구,능동,-57.0,3273.0,0,1,1
2024-02-15,서울특별시,마포구,서교동,474.0,4558.0,0,1,1
2024-02-15,서울특별시,서대문구,신촌동,39.0,171.0,0,1,1
2024-02-15,서울특별시,서초구,서초동,-1056.0,31008.0,0,1,1
2024-02-15,서울특별시,종로구,이화동,-21.0,73.0,0,1,1
2024-02-16,서울특별시,강남구,도곡동,338.0,16128.0,0,1,1
2024-02-16,서울특별시,강남구,삼성동,-1902.0,31494.0,4,1,1
2024-02-16,서울특별시,강남구,수서동,130.0,12880.0,0,1,1
2024-02-16,서울특별시,강남구,역삼동,2458.0,47302.0,0,1,1
2024-02-16,서울특별시,광진구,능동,-90.0,3488.0,0,1,1
2024-02-16,서울특별시,마포구,서교동,858.0,5442.0,1,1,1
2024-02-16,서울특별시,서대문구,신촌동,9.0,179.0,0,1,1
2024-02-16,서울특별시,서초구,서초동,-1789.0,33313.0,1,1,1
2024-02-16,서울특별시,종로구,이화동,-12.0,68.0,0,1,1
2024-02-17,서울특별시,강남구,도곡동,437.0,11039.0,0,1,1
2024-02-17,서울특별시,강남구,삼성동,-898.0,20242.0,0,1,1
2024-02-17,서울특별시,강남구,수서동,-332.0,9944.0,0,1,1
2024-02-17,서울특별시,강남구,역삼동,1848.0,29106.0,0,1,1
2024-02-17,서울특별시,광진구,능동,-78.0,1934.0,0,1,1
2024-02-17,서울특별시,마포구,서교동,601.0,4073.0,0,1,1
2024-02-17,서울특별시,서대문구,신촌동,10.0,120.0,0,1,1
2024-02-17,서울특별시,서초구,서초동,-1583.0,20425.0,0,1,1
2024-02-17,서울특별시,종로구,이화동,-5.0,49.0,0,1,1
2024-02-18,서울특별시,강남구,도곡동,470.0,8264.0,0,1,1
2024-02-18,서울특별시,강남구,삼성동,-748.0,14522.0,6,1,1
2024-02-18,서울특별시,강남구,수서동,82.0,6836.0,0,1,1
2024-02-18,서울특별시,강남구,역삼동,1353.0,19875.0,0,1,1
2024-02-18,서울특별시,광진구,능동,-21.0,1343.0,0,1,1
2024-02-18,서울특별시,마포구,서교동,22.0,2542.0,0,1,1
2024-02-18,서울특별시,서대문구,신촌동,0.0,78.0,0,1,1
2024-02-18,서울특별시,서초구,서초동,-1152.0,14582.0,0,1,1
2024-02-18,서울특별시,종로구,이화동,-6.0,30.0,0,1,1
2024-02-19,서울특별시,강남구,도곡동,496.0,14458.0,0,1,1
2024-02-19,서울특별시,강남구,삼성동,-1132.0,26994.0,2,1,1
2024-02-19,서울특별시,강남구,수서동,-277.0,10811.0,1,1,1
2024-02-19,서울특별시,강남구,역삼동,1595.0,40383.0,4,1,1
2024-02-19,서울특별시,광진구,능동,-123.0,2959.0,0,1,1
2024-02-19,서울특별시,마포구,서교동,271.0,4115.0,2,1,1
2024-02-19,서울특별시,서대문구,신촌동,14.0,152.0,0,1,1
2024-02-19,서울특별시,서초구,서초동,-817.0,28739.0,0,1,1
2024-02-19,서울특별시,종로구,이화동,-27.0,53.0,0,1,1
2024-02-20,서울특별시,강남구,도곡동,760.0,15320.0,0,1,1
2024-02-20,서울특별시,강남구,삼성동,-1157.0,29435.0,1,1,1
2024-02-20,서울특별시,강남구,수서동,-60.0,11128.0,0,1,1
2024-02-20,서울특별시,강남구,역삼동,1225.0,43633.0,2,1,1
2024-02-20,서울특별시,광진구,능동,-122.0,3192.0,0,1,1
2024-02-20,서울특별시,마포구,서교동,349.0,4361.0,0,1,1
